asset_code,source_turbine,started_at,ended_at,duration,source_status,severity,source_code,event_code,message,iec_category,external_event_id
PEN-T02,02,2023-02-13T05:06:09.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-13T05:06:09.000Z:100070
PEN-T02,02,2023-02-13T05:06:57.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-13T05:06:57.000Z:100130
PEN-T02,02,2023-02-13T05:23:28.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-13T05:23:28.000Z:100180
PEN-T02,02,2023-02-13T05:25:00.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-13T05:25:00.000Z:100190
PEN-T02,02,2023-02-13T05:25:10.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-13T05:25:10.000Z:100200
PEN-T02,02,2023-02-13T05:25:40.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-13T05:25:40.000Z:100210
PEN-T02,02,2023-02-13T05:31:31.000Z,2023-02-13T05:32:18.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-13T05:31:31.000Z:10
PEN-T02,02,2023-02-13T05:31:31.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-13T05:31:31.000Z:100070
PEN-T02,02,2023-02-13T05:32:18.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-13T05:32:18.000Z:100130
PEN-T02,02,2023-02-13T06:20:28.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-13T06:20:28.000Z:100180
PEN-T02,02,2023-02-13T06:21:50.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-13T06:21:50.000Z:100190
PEN-T02,02,2023-02-13T06:22:01.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-13T06:22:01.000Z:100200
PEN-T02,02,2023-02-13T06:22:31.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-13T06:22:31.000Z:100210
PEN-T02,02,2023-02-13T11:47:40.000Z,2023-02-13T11:48:28.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-13T11:47:40.000Z:10
PEN-T02,02,2023-02-13T11:47:40.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-13T11:47:40.000Z:100070
PEN-T02,02,2023-02-13T11:48:28.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-13T11:48:28.000Z:100130
PEN-T02,02,2023-02-13T12:55:13.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-13T12:55:13.000Z:100180
PEN-T02,02,2023-02-13T12:56:57.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-13T12:56:57.000Z:100190
PEN-T02,02,2023-02-13T12:57:08.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-13T12:57:08.000Z:100200
PEN-T02,02,2023-02-13T12:57:38.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-13T12:57:38.000Z:100210
PEN-T02,02,2023-02-13T13:52:20.000Z,2023-02-13T13:53:08.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-13T13:52:20.000Z:10
PEN-T02,02,2023-02-13T13:52:20.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-13T13:52:20.000Z:100070
PEN-T02,02,2023-02-13T13:53:08.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-13T13:53:08.000Z:100130
PEN-T02,02,2023-02-13T17:08:18.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-13T17:08:18.000Z:100180
PEN-T02,02,2023-02-13T17:09:59.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-13T17:09:59.000Z:100190
PEN-T02,02,2023-02-13T17:10:10.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-13T17:10:10.000Z:100200
PEN-T02,02,2023-02-13T17:10:40.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-13T17:10:40.000Z:100210
PEN-T02,02,2023-02-14T03:15:46.000Z,2023-02-14T03:16:34.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-14T03:15:46.000Z:10
PEN-T02,02,2023-02-14T03:15:46.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-14T03:15:46.000Z:100070
PEN-T02,02,2023-02-14T03:16:34.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-14T03:16:34.000Z:100130
PEN-T02,02,2023-02-14T03:28:37.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-14T03:28:37.000Z:100180
PEN-T02,02,2023-02-14T03:29:48.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-14T03:29:48.000Z:100190
PEN-T02,02,2023-02-14T03:29:59.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-14T03:29:59.000Z:100200
PEN-T02,02,2023-02-14T03:30:29.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-14T03:30:29.000Z:100210
PEN-T02,02,2023-02-14T05:28:10.000Z,2023-02-14T05:28:58.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-14T05:28:10.000Z:10
PEN-T02,02,2023-02-14T05:28:10.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-14T05:28:10.000Z:100070
PEN-T02,02,2023-02-14T05:28:58.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-14T05:28:58.000Z:100130
PEN-T02,02,2023-02-14T05:32:52.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-14T05:32:52.000Z:100180
PEN-T02,02,2023-02-14T05:34:11.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-14T05:34:11.000Z:100190
PEN-T02,02,2023-02-14T05:34:21.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-14T05:34:21.000Z:100200
PEN-T02,02,2023-02-14T05:34:51.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-14T05:34:51.000Z:100210
PEN-T02,02,2023-02-14T07:46:35.000Z,2023-02-14T07:47:23.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-14T07:46:35.000Z:10
PEN-T02,02,2023-02-14T07:46:35.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-14T07:46:35.000Z:100070
PEN-T02,02,2023-02-14T07:47:23.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-14T07:47:23.000Z:100130
PEN-T02,02,2023-02-14T07:53:05.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-14T07:53:05.000Z:100180
PEN-T02,02,2023-02-14T07:54:20.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-14T07:54:20.000Z:100190
PEN-T02,02,2023-02-14T07:54:31.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-14T07:54:31.000Z:100200
PEN-T02,02,2023-02-14T07:55:01.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-14T07:55:01.000Z:100210
PEN-T02,02,2023-02-16T09:57:26.000Z,2023-02-16T09:58:14.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-16T09:57:26.000Z:10
PEN-T02,02,2023-02-16T09:57:26.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-16T09:57:26.000Z:100070
PEN-T02,02,2023-02-16T09:58:14.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-16T09:58:14.000Z:100130
PEN-T02,02,2023-02-16T10:12:39.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-16T10:12:39.000Z:100180
PEN-T02,02,2023-02-16T10:14:24.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-16T10:14:24.000Z:100190
PEN-T02,02,2023-02-16T10:14:35.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-16T10:14:35.000Z:100200
PEN-T02,02,2023-02-16T10:15:05.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-16T10:15:05.000Z:100210
PEN-T02,02,2023-02-16T16:20:09.000Z,2023-02-16T16:20:57.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-16T16:20:09.000Z:10
PEN-T02,02,2023-02-16T16:20:09.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-16T16:20:09.000Z:100070
PEN-T02,02,2023-02-16T16:20:57.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-16T16:20:57.000Z:100130
PEN-T02,02,2023-02-16T16:36:06.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-16T16:36:06.000Z:100180
PEN-T02,02,2023-02-16T16:37:15.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-16T16:37:15.000Z:100190
PEN-T02,02,2023-02-16T16:37:26.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-16T16:37:26.000Z:100200
PEN-T02,02,2023-02-16T16:37:56.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-16T16:37:56.000Z:100210
PEN-T02,02,2023-02-17T04:39:19.000Z,2023-02-17T05:00:39.000Z,00:21:20,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-17T04:39:19.000Z:64
PEN-T02,02,2023-02-17T04:39:19.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T04:39:19.000Z:100060
PEN-T02,02,2023-02-17T05:00:39.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T05:00:39.000Z:100130
PEN-T02,02,2023-02-17T05:02:39.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T05:02:39.000Z:100180
PEN-T02,02,2023-02-17T05:03:35.000Z,2023-02-17T05:19:04.000Z,00:15:29,Stop,warning,4530,PEN-4530,"Tower oscillation Y level 2",Forced outage,02:2023-02-17T05:03:35.000Z:4530
PEN-T02,02,2023-02-17T05:03:35.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T05:03:35.000Z:100060
PEN-T02,02,2023-02-17T05:19:04.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T05:19:04.000Z:100130
PEN-T02,02,2023-02-17T05:21:07.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T05:21:07.000Z:100180
PEN-T02,02,2023-02-17T05:22:07.000Z,2023-02-17T09:56:24.000Z,04:34:17,Stop,warning,4530,PEN-4530,"Tower oscillation Y level 2",Forced outage,02:2023-02-17T05:22:07.000Z:4530
PEN-T02,02,2023-02-17T05:22:07.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T05:22:07.000Z:100060
PEN-T02,02,2023-02-17T09:56:24.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T09:56:24.000Z:100130
PEN-T02,02,2023-02-17T09:58:30.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T09:58:30.000Z:100180
PEN-T02,02,2023-02-17T09:59:21.000Z,2023-02-17T10:18:30.000Z,00:19:09,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-17T09:59:21.000Z:64
PEN-T02,02,2023-02-17T09:59:21.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T09:59:21.000Z:100060
PEN-T02,02,2023-02-17T10:18:30.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T10:18:30.000Z:100130
PEN-T02,02,2023-02-17T10:20:30.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T10:20:30.000Z:100180
PEN-T02,02,2023-02-17T10:21:52.000Z,2023-02-17T10:32:23.000Z,00:10:31,Stop,warning,64,PEN-64,"Max. wind speed",Out of Environmental Specification,02:2023-02-17T10:21:52.000Z:64
PEN-T02,02,2023-02-17T10:21:52.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T10:21:52.000Z:100060
PEN-T02,02,2023-02-17T10:32:23.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T10:32:23.000Z:100130
PEN-T02,02,2023-02-17T10:34:36.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T10:34:36.000Z:100180
PEN-T02,02,2023-02-17T10:36:15.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-17T10:36:15.000Z:100190
PEN-T02,02,2023-02-17T10:36:25.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-17T10:36:25.000Z:100200
PEN-T02,02,2023-02-17T10:36:55.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-17T10:36:55.000Z:100210
PEN-T02,02,2023-02-17T10:42:07.000Z,2023-02-17T10:43:46.000Z,00:01:39,Stop,warning,1550,PEN-1550,"Missing gear oil (high rpm)",Forced outage,02:2023-02-17T10:42:07.000Z:1550
PEN-T02,02,2023-02-17T10:42:07.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T10:42:07.000Z:100060
PEN-T02,02,2023-02-17T10:43:46.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T10:43:46.000Z:100130
PEN-T02,02,2023-02-17T10:45:46.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T10:45:46.000Z:100180
PEN-T02,02,2023-02-17T10:47:30.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-17T10:47:30.000Z:100190
PEN-T02,02,2023-02-17T10:47:41.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-17T10:47:41.000Z:100200
PEN-T02,02,2023-02-17T10:48:11.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-17T10:48:11.000Z:100210
PEN-T02,02,2023-02-17T21:06:34.000Z,2023-02-17T21:07:21.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-17T21:06:34.000Z:10
PEN-T02,02,2023-02-17T21:06:34.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-17T21:06:34.000Z:100070
PEN-T02,02,2023-02-17T21:06:34.000Z,2023-02-17T21:16:35.000Z,00:10:01,Stop,warning,5760,PEN-5760,"Hydraulic oil flushing operation",Technical Standby,02:2023-02-17T21:06:34.000Z:5760
PEN-T02,02,2023-02-17T21:06:34.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-17T21:06:34.000Z:100060
PEN-T02,02,2023-02-17T21:16:35.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-17T21:16:35.000Z:100130
PEN-T02,02,2023-02-17T22:13:13.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-17T22:13:13.000Z:100180
PEN-T02,02,2023-02-17T22:15:41.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-17T22:15:41.000Z:100190
PEN-T02,02,2023-02-17T22:15:51.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-17T22:15:51.000Z:100200
PEN-T02,02,2023-02-17T22:16:21.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-17T22:16:21.000Z:100210
PEN-T02,02,2023-02-18T06:46:49.000Z,2023-02-18T06:49:07.000Z,00:02:18,Stop,warning,710,PEN-710,"Battery test",Technical Standby,02:2023-02-18T06:46:49.000Z:710
PEN-T02,02,2023-02-18T06:46:49.000Z,,,Informational,info,100030,PEN-100030,"Brake program 180",Technical Standby,02:2023-02-18T06:46:49.000Z:100030
PEN-T02,02,2023-02-18T06:49:07.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-18T06:49:07.000Z:100110
PEN-T02,02,2023-02-18T06:49:12.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T06:49:12.000Z:100130
PEN-T02,02,2023-02-18T06:51:12.000Z,,,Informational,info,100140,PEN-100140,"System test 1",Technical Standby,02:2023-02-18T06:51:12.000Z:100140
PEN-T02,02,2023-02-18T06:51:21.000Z,,,Informational,info,100150,PEN-100150,"System test 2",Technical Standby,02:2023-02-18T06:51:21.000Z:100150
PEN-T02,02,2023-02-18T06:51:36.000Z,,,Informational,info,100160,PEN-100160,"System test 3",Technical Standby,02:2023-02-18T06:51:36.000Z:100160
PEN-T02,02,2023-02-18T06:51:51.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T06:51:51.000Z:100180
PEN-T02,02,2023-02-18T06:53:40.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T06:53:40.000Z:100190
PEN-T02,02,2023-02-18T06:53:51.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T06:53:51.000Z:100200
PEN-T02,02,2023-02-18T06:54:21.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T06:54:21.000Z:100210
PEN-T02,02,2023-02-18T09:53:51.000Z,2023-02-18T11:09:05.000Z,01:15:14,Stop,warning,20,PEN-20,"Manual stop - on site",Scheduled Maintenance,02:2023-02-18T09:53:51.000Z:20
PEN-T02,02,2023-02-18T09:53:51.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-18T09:53:51.000Z:100050
PEN-T02,02,2023-02-18T09:54:34.000Z,2023-02-18T11:08:56.000Z,01:14:22,Informational,info,6410,PEN-6410,"Manual yaw",Full Performance,02:2023-02-18T09:54:34.000Z:6410
PEN-T02,02,2023-02-18T10:29:34.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-18T10:29:34.000Z:100050
PEN-T02,02,2023-02-18T10:29:34.000Z,,,Informational,info,100010,PEN-100010,"Brake program 200",Full Performance,02:2023-02-18T10:29:34.000Z:100010
PEN-T02,02,2023-02-18T10:31:20.000Z,,,Informational,info,100050,PEN-100050,"Brake program 60",Technical Standby,02:2023-02-18T10:31:20.000Z:100050
PEN-T02,02,2023-02-18T11:09:05.000Z,,,Informational,info,100110,PEN-100110,"Bypass limit switches",Full Performance,02:2023-02-18T11:09:05.000Z:100110
PEN-T02,02,2023-02-18T11:09:10.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T11:09:10.000Z:100130
PEN-T02,02,2023-02-18T11:09:30.000Z,,,Informational,info,100140,PEN-100140,"System test 1",Technical Standby,02:2023-02-18T11:09:30.000Z:100140
PEN-T02,02,2023-02-18T11:09:38.000Z,,,Informational,info,100150,PEN-100150,"System test 2",Technical Standby,02:2023-02-18T11:09:38.000Z:100150
PEN-T02,02,2023-02-18T11:09:53.000Z,,,Informational,info,100160,PEN-100160,"System test 3",Technical Standby,02:2023-02-18T11:09:53.000Z:100160
PEN-T02,02,2023-02-18T11:10:08.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T11:10:08.000Z:100180
PEN-T02,02,2023-02-18T11:12:17.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T11:12:17.000Z:100190
PEN-T02,02,2023-02-18T11:12:27.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T11:12:27.000Z:100200
PEN-T02,02,2023-02-18T11:12:57.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T11:12:57.000Z:100210
PEN-T02,02,2023-02-18T11:31:02.000Z,2023-02-18T11:31:50.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-18T11:31:02.000Z:10
PEN-T02,02,2023-02-18T11:31:02.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-18T11:31:02.000Z:100070
PEN-T02,02,2023-02-18T11:31:50.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T11:31:50.000Z:100130
PEN-T02,02,2023-02-18T11:35:20.000Z,2023-02-18T11:56:01.000Z,00:20:41,Stop,warning,6200,PEN-6200,"Cable autounwind",Technical Standby,02:2023-02-18T11:35:20.000Z:6200
PEN-T02,02,2023-02-18T11:35:20.000Z,,,Informational,info,100060,PEN-100060,"Brake program 52",Full Performance,02:2023-02-18T11:35:20.000Z:100060
PEN-T02,02,2023-02-18T11:56:01.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T11:56:01.000Z:100130
PEN-T02,02,2023-02-18T14:00:37.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T14:00:37.000Z:100180
PEN-T02,02,2023-02-18T14:03:07.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T14:03:07.000Z:100190
PEN-T02,02,2023-02-18T14:03:18.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T14:03:18.000Z:100200
PEN-T02,02,2023-02-18T14:03:48.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T14:03:48.000Z:100210
PEN-T02,02,2023-02-18T14:45:10.000Z,2023-02-18T14:45:58.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-18T14:45:10.000Z:10
PEN-T02,02,2023-02-18T14:45:10.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-18T14:45:10.000Z:100070
PEN-T02,02,2023-02-18T14:45:58.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T14:45:58.000Z:100130
PEN-T02,02,2023-02-18T14:52:11.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T14:52:11.000Z:100180
PEN-T02,02,2023-02-18T14:53:53.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T14:53:53.000Z:100190
PEN-T02,02,2023-02-18T14:54:04.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T14:54:04.000Z:100200
PEN-T02,02,2023-02-18T14:54:34.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T14:54:34.000Z:100210
PEN-T02,02,2023-02-18T15:00:42.000Z,2023-02-18T15:01:30.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-18T15:00:42.000Z:10
PEN-T02,02,2023-02-18T15:00:42.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-18T15:00:42.000Z:100070
PEN-T02,02,2023-02-18T15:01:30.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T15:01:30.000Z:100130
PEN-T02,02,2023-02-18T15:05:09.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T15:05:09.000Z:100180
PEN-T02,02,2023-02-18T15:06:28.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T15:06:28.000Z:100190
PEN-T02,02,2023-02-18T15:06:39.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T15:06:39.000Z:100200
PEN-T02,02,2023-02-18T15:07:09.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T15:07:09.000Z:100210
PEN-T02,02,2023-02-18T16:18:37.000Z,2023-02-18T16:19:25.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-18T16:18:37.000Z:10
PEN-T02,02,2023-02-18T16:18:37.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-18T16:18:37.000Z:100070
PEN-T02,02,2023-02-18T16:19:25.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T16:19:25.000Z:100130
PEN-T02,02,2023-02-18T16:22:42.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T16:22:42.000Z:100180
PEN-T02,02,2023-02-18T16:23:54.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T16:23:54.000Z:100190
PEN-T02,02,2023-02-18T16:24:05.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T16:24:05.000Z:100200
PEN-T02,02,2023-02-18T16:24:35.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T16:24:35.000Z:100210
PEN-T02,02,2023-02-18T18:59:36.000Z,2023-02-18T19:00:23.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-18T18:59:36.000Z:10
PEN-T02,02,2023-02-18T18:59:36.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-18T18:59:36.000Z:100070
PEN-T02,02,2023-02-18T19:00:23.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-18T19:00:23.000Z:100130
PEN-T02,02,2023-02-18T19:19:53.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-18T19:19:53.000Z:100180
PEN-T02,02,2023-02-18T19:21:33.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-18T19:21:33.000Z:100190
PEN-T02,02,2023-02-18T19:21:44.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-18T19:21:44.000Z:100200
PEN-T02,02,2023-02-18T19:22:14.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-18T19:22:14.000Z:100210
